"NUMBER","DRIVER_NUMBER","LAP_NUMBER","LAP_TIME","S1","S2","S3","KPH","ELAPSED","CLASS","TEAM","AVG_TRACK_TEMP","YEAR","TIRE_TYPE"
48,1,3,89.1,33.249,35.028,20.816,145.5,278.8,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,4,87.5,32.714,34.173,20.618,148.2,366.3,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,5,87.4,32.659,34.134,20.577,148.4,453.7,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,6,86.9,32.532,33.857,20.507,149.2,540.6,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,7,87.7,32.699,34.314,20.643,147.9,628.3,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,8,88.1,32.996,34.311,20.806,147.2,716.4,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,9,89,33.188,35.017,20.829,145.6,805.4,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,10,88.2,33.412,34.109,20.633,147.1,893.6,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,11,88.7,33.111,34.852,20.693,146.3,982.2,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,12,88.9,33.382,34.864,20.687,145.8,1071.2,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,13,89.4,33.751,34.597,21.009,145.1,1160.5,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,14,89.8,33.843,35.172,20.797,144.4,1250.3,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,15,90.1,33.742,35.629,20.745,143.9,1340.4,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,16,163.7,32.865,34.653,96.1,79.2,1504.1,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,17,92.6,37.606,34.284,20.717,140,1596.7,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,18,88.1,32.951,34.348,20.777,147.2,1684.8,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,19,88.9,33.234,34.745,20.949,145.8,1773.7,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,20,88.9,33.322,34.606,21.011,145.8,1862.7,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,21,88.9,33.488,34.459,20.986,145.8,1951.6,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,22,91.9,33.501,34.75,23.643,141.1,2043.5,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,23,89.1,33.348,34.406,21.325,145.6,2132.6,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,24,89.9,34.384,34.569,20.906,144.3,2222.4,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,25,88.8,33.363,34.624,20.855,145.9,2311.3,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,26,90.6,33.303,36.027,21.299,143.1,2401.9,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,27,89.6,33.401,34.675,21.536,144.7,2491.5,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,28,89.2,33.262,34.968,21.015,145.3,2580.8,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,29,92.5,34.628,35.746,22.133,140.2,2673.3,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,30,90.1,33.638,35.241,21.234,143.9,2763.4,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,31,90.8,34.044,35.193,21.547,142.8,2854.2,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,32,89.2,33.311,34.836,21.079,145.3,2943.4,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,33,88.9,33.403,34.508,21.022,145.8,3032.3,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
48,1,34,91.6,33.754,36.04,21.849,141.5,3124,"Pro","Kelly-Moss Road and Race",96.76,2021,"Pirelli"
6,2,1,88.9,34.087,34.362,20.468,145.8,88.9,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,2,87.4,33.103,33.918,20.398,148.3,176.3,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,3,87.4,32.948,34.052,20.393,148.4,263.7,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,4,87.1,33.008,33.809,20.315,148.8,350.9,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,5,87.6,33.164,33.951,20.466,148,438.4,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,6,87.1,32.862,33.861,20.384,148.9,525.5,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,7,87.3,32.981,33.927,20.396,148.5,612.9,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,8,87.3,32.918,33.883,20.473,148.6,700.1,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,9,87.8,33.182,34.069,20.506,147.8,787.9,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,10,87.7,33.076,34.168,20.496,147.8,875.6,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,11,87.8,33.07,34.15,20.569,147.7,963.4,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,12,89.5,34.178,34.761,20.574,144.9,1052.9,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,13,89.6,33.308,35.394,20.881,144.7,1142.5,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,2,14,160.8,33.803,34.497,92.5,80.6,1303.4,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,15,92.8,37.565,34.436,20.838,139.7,1396.2,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,16,89,33.499,34.499,21.008,145.7,1485.2,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,17,88.8,33.462,34.422,20.903,146,1574,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,18,89.3,33.505,34.8,21.016,145.2,1663.3,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,19,89.1,33.417,34.784,20.944,145.4,1752.5,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,20,90.2,33.346,35.245,21.574,143.8,1842.6,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,21,90.4,33.795,35.126,21.526,143.4,1933.1,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,22,90,33.761,34.965,21.242,144.1,2023,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,23,90.2,33.636,35.38,21.147,143.8,2113.2,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,24,90.1,34.175,34.83,21.064,144,2203.3,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,25,89.3,33.477,34.664,21.113,145.3,2292.5,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,26,90.3,33.557,35.353,21.391,143.6,2382.8,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,27,89.6,33.601,34.776,21.185,144.8,2472.4,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,28,90.3,33.982,35.13,21.196,143.6,2562.7,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,29,90.8,34.561,35.067,21.153,142.8,2653.5,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,30,90.9,33.867,35.616,21.385,142.7,2744.3,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,31,90.4,33.857,35.322,21.232,143.4,2834.8,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,32,91.4,34.951,35.086,21.324,141.9,2926.1,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,33,90.6,34.068,35.12,21.375,143.2,3016.7,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
6,1,34,92.3,34.181,36.524,21.588,140.5,3109,"Pro","O'Gara Motorsport / USRT",96.76,2021,"Pirelli"
61,1,1,93.2,37.04,35.34,20.772,139.2,93.2,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,2,88.5,33.334,34.562,20.603,146.5,181.7,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,3,88.6,33.395,34.499,20.658,146.4,270.2,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,4,88.2,32.962,34.606,20.618,147,358.4,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,5,88.4,33.126,34.518,20.8,146.6,446.8,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,6,88.2,33.136,34.424,20.598,147.1,535,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,7,88.6,33.023,34.813,20.729,146.4,623.6,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,8,88.6,33.029,34.802,20.794,146.3,712.2,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,9,88.6,33.063,34.699,20.813,146.4,800.8,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,10,89.4,33.129,35.324,20.917,145.1,890.1,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,11,89.5,33.297,35.23,21.02,144.8,979.7,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,12,89.9,33.491,35.322,21.066,144.3,1069.6,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,13,90,33.519,35.353,21.17,144,1159.6,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,14,90.3,34.184,35.159,20.96,143.6,1249.9,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,15,167.5,33.923,37.569,96,77.4,1417.4,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,16,95.5,39.143,35.324,21.039,135.8,1512.9,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,17,89.9,33.56,35.349,21.025,144.2,1602.8,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,18,90.2,33.66,35.555,21.019,143.7,1693,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,19,90.1,33.515,35.462,21.133,143.9,1783.1,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,20,90,33.76,35.213,21.061,144,1873.2,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,21,90.3,33.708,35.485,21.062,143.7,1963.4,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,22,90.9,33.913,35.614,21.326,142.7,2054.3,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,23,90.6,34.029,35.393,21.179,143.1,2144.9,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,24,90.9,33.829,35.816,21.286,142.6,2235.8,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,25,91.1,34.055,35.824,21.227,142.3,2326.9,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,26,91.2,33.932,35.931,21.371,142.1,2418.2,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,27,91.5,34.138,35.989,21.414,141.6,2509.7,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,28,91,34.05,35.797,21.194,142.4,2600.7,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,29,91.4,34.039,35.943,21.465,141.8,2692.2,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,30,91.3,33.976,35.711,21.639,142,2783.5,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,31,92.6,34.692,36.217,21.661,140.1,2876.1,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,32,92.8,34.637,36.145,22.065,139.7,2968.9,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,33,91.9,34.373,35.901,21.595,141.1,3060.8,"Pro","MCR racing",96.76,2021,"Pirelli"
61,1,34,94.8,34.262,38.974,21.582,136.7,3155.6,"Pro","MCR racing",96.76,2021,"Pirelli"
1,2,1,88.7,34.013,34.196,20.474,146.2,88.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,2,86.1,32.439,33.629,20.039,150.6,174.8,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,3,85.5,32.087,33.377,20.004,151.7,260.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,4,85.4,31.913,33.519,19.964,151.8,345.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,5,85.6,32.171,33.379,20.065,151.4,431.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,6,85.4,32.049,33.299,20.073,151.8,516.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,7,85.7,32.23,33.469,19.993,151.3,602.4,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,8,85.4,32.192,33.224,20.027,151.8,687.8,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,9,85.9,32.324,33.553,20.039,150.9,773.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,10,85.9,32.326,33.486,20.132,150.9,859.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,11,86.6,32.448,33.657,20.461,149.8,946.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,12,86.3,32.536,33.513,20.209,150.3,1032.5,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,13,86.7,32.551,33.817,20.29,149.6,1119.2,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,14,86.5,32.62,33.62,20.273,149.9,1205.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,2,15,159.6,32.834,33.609,93.2,81.2,1365.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,16,94,38.42,35.119,20.473,137.9,1459.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,17,87.6,32.789,34.185,20.674,147.9,1546.9,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,18,87.8,32.96,34.437,20.423,147.6,1634.8,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,19,88.3,33.131,34.613,20.529,146.9,1723,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,20,87.7,32.941,34.195,20.566,147.8,1810.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,21,89.3,33.34,35.363,20.565,145.2,1900,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,22,87.9,32.923,34.386,20.602,147.5,1987.9,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,23,88,33.156,34.272,20.582,147.3,2075.9,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,24,88.3,33.184,34.518,20.64,146.8,2164.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,25,106.5,38.782,42.255,25.449,121.8,2270.7,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,26,162.5,64.6,66.6,31.335,79.8,2433.2,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,27,88.1,33.186,34.371,20.536,147.2,2521.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,28,88.1,33.038,34.432,20.62,147.2,2609.4,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,29,87.9,32.955,34.356,20.582,147.5,2697.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,30,88,33.083,34.179,20.688,147.4,2785.3,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,31,97.4,33.066,37.894,26.402,133.2,2882.6,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
1,1,32,135.5,50.33,54.105,31.063,95.7,3018.1,"Pro","Wayne Taylor Racing",102.22,2022,"Pirelli"
23,1,1,91.1,35.119,35.505,20.442,142.4,91.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,2,86.9,32.659,33.897,20.355,149.2,178,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,3,86.2,32.26,33.748,20.191,150.4,264.2,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,4,86,32.229,33.674,20.133,150.7,350.2,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,5,86.2,32.36,33.7,20.172,150.4,436.4,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,6,86.5,32.305,34.006,20.225,149.8,523,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,7,87.2,32.765,33.968,20.48,148.7,610.2,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,8,86.8,32.451,34.037,20.313,149.4,697,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,9,86.9,32.486,34.088,20.349,149.2,783.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,10,86.9,32.635,33.999,20.313,149.1,870.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,11,87.3,32.615,33.852,20.79,148.6,958.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,12,87.1,32.697,34.075,20.345,148.8,1045.2,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,13,89.6,34.345,34.769,20.493,144.7,1134.8,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,14,163.7,33.1,34.493,96.1,79.2,1298.6,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,15,92.5,37.96,34.15,20.438,140.1,1391.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,16,87.8,32.864,34.372,20.556,147.7,1478.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,17,88.6,33.297,34.467,20.817,146.4,1567.5,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,18,88.6,33.198,34.612,20.781,146.4,1656.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,19,88.9,33.137,34.683,21.031,145.9,1744.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,20,89.7,34.076,35.029,20.59,144.6,1834.6,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,21,88,33.294,34.199,20.524,147.3,1922.6,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,22,89.1,33.081,35.368,20.66,145.5,2011.7,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,23,89.2,33.423,35.007,20.746,145.4,2100.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,24,89.5,33.985,34.787,20.765,144.8,2190.4,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,25,95,33.642,35.798,25.569,136.5,2285.5,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,26,152.4,59.258,62.3,30.797,85.1,2437.8,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,27,92.1,35.25,36.059,20.813,140.7,2530,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,28,89.3,33.48,34.905,20.944,145.2,2619.3,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,29,90.2,33.966,35.226,20.982,143.8,2709.5,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,30,89.4,33.317,35.387,20.742,145,2798.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,31,90.4,33.788,35.428,21.205,143.4,2889.3,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
23,1,32,132.5,50.268,52.593,29.635,97.9,3021.8,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,1,89.4,34.435,34.513,20.45,145,89.4,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,2,86.6,32.656,33.777,20.173,149.7,176,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,3,86.1,32.293,33.65,20.196,150.5,262.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,4,86,32.246,33.597,20.149,150.8,348.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,5,86,32.276,33.578,20.097,150.9,434.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,6,86,32.253,33.595,20.142,150.8,520.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,7,86.3,32.352,33.682,20.259,150.3,606.4,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,8,86,32.385,33.467,20.148,150.8,692.4,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,9,86.5,32.451,33.795,20.238,149.9,778.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,10,86.4,32.451,33.657,20.315,150,865.3,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,11,86.9,32.612,33.927,20.318,149.3,952.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,12,88,32.881,34.93,20.217,147.3,1040.2,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,13,87.7,32.931,34.227,20.495,147.9,1127.8,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,14,87.8,33.168,34.16,20.465,147.7,1215.6,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,15,163.4,32.903,34.261,96.2,79.3,1379,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,16,93.6,38.651,34.463,20.53,138.5,1472.7,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,17,88.9,33.213,34.931,20.776,145.8,1561.6,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,18,88.7,33.124,34.612,21.01,146.1,1650.3,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,19,88.6,33.115,34.801,20.659,146.4,1738.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,20,88.9,33.737,34.542,20.575,145.9,1827.8,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,21,88.5,33.246,34.753,20.515,146.5,1916.3,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,22,89,33.016,35.343,20.689,145.6,2005.3,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,23,88,33.048,34.422,20.555,147.3,2093.3,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,24,88.4,33.259,34.528,20.661,146.6,2181.8,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,25,101.6,33.473,41.056,27.054,127.6,2283.4,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,26,153.2,58.394,63.8,30.971,84.6,2436.6,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,27,90.3,34.377,35.02,20.894,143.6,2526.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,28,89.2,33.311,34.76,21.1,145.4,2616,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,29,88.1,33.474,34.127,20.522,147.1,2704.1,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,30,87.8,33.135,34.067,20.563,147.7,2791.9,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,31,93.8,33.2,37.288,23.302,138.2,2885.7,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
27,1,32,133.3,49.469,54.187,29.657,97.3,3019,"Pro","Dream Racing Motorsport",102.22,2022,"Pirelli"
50,2,1,89.1,33.656,34.82,20.592,145.6,89.1,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,2,86.2,32.375,33.674,20.116,150.5,175.2,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,3,85.6,32.112,33.436,20.053,151.5,260.8,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,4,85.4,31.995,33.426,19.951,151.9,346.2,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,5,85.5,32.159,33.333,20.012,151.6,431.7,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,6,85.6,32.106,33.389,20.123,151.4,517.3,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,7,85.6,32.225,33.212,20.129,151.5,602.9,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,8,85.5,32.251,33.219,20.021,151.7,688.4,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,9,85.9,32.323,33.378,20.213,150.9,774.3,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,10,86.1,32.379,33.461,20.225,150.7,860.4,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,11,86.4,32.413,33.721,20.257,150.1,946.8,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,12,86.4,32.596,33.601,20.159,150.1,1033.1,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,13,86.5,32.597,33.489,20.391,149.9,1119.6,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,14,86.7,32.723,33.664,20.296,149.6,1206.3,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,15,86.8,32.745,33.694,20.356,149.4,1293.1,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,16,87.7,32.65,34.697,20.32,147.9,1380.7,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,17,88,32.796,34.484,20.767,147.3,1468.8,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,18,88.6,32.894,34.389,21.297,146.4,1557.4,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,2,19,161.9,32.778,34.63,94.5,80.1,1719.3,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,20,94.9,39.086,35.255,20.604,136.6,1814.2,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,21,90.3,32.94,36.334,21.037,143.6,1904.5,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,22,89.3,33.767,34.974,20.592,145.1,1993.9,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,23,88.9,33.448,34.955,20.511,145.8,2082.8,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
50,1,24,89.1,33.392,35.068,20.622,145.6,2171.8,"Pro","O'Gara Motorsport / Change Racing / USRT",102.22,2022,"Pirelli"
